workerid,proliferate.condition,color,expressions,modal,order,percentage_blue,rating,sentence,error
197,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,10,0,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,might,possible-probably-might,10,0,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,other,possible-probably-might,10,1,something else,
197,might-possible-could,blue,might-possible-probably,might,might-probably-possible,97,0,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,97,0,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,97,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,other,might-probably-possible,97,1,something else,
197,might-possible-could,orange,might-possible-probably,might,might-probably-possible,90,0,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,90,0,You'll probably get an orange one,
197,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,90,0,It's possible that you'll get an orange one,
197,might-possible-could,orange,might-possible-probably,other,might-probably-possible,90,1,something else,
197,might-possible-could,blue,might-possible-probably,might,might-possible-probably,90,0,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,90,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,90,0,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,other,might-possible-probably,90,1,something else,
197,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,75,0,You'll probably get an orange one,
197,might-possible-could,orange,might-possible-probably,might,probably-might-possible,75,0.5,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,75,0,It's possible that you'll get an orange one,
197,might-possible-could,orange,might-possible-probably,other,probably-might-possible,75,0.5,something else,
197,might-possible-could,orange,might-possible-probably,might,might-possible-probably,50,0,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,50,0,It's possible that you'll get an orange one,
197,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,50,0.5,You'll probably get an orange one,
197,might-possible-could,orange,might-possible-probably,other,might-possible-probably,50,0.5,something else,
197,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,10,0,You'll probably get an orange one,
197,might-possible-could,orange,might-possible-probably,might,probably-might-possible,10,0,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,10,0,It's possible that you'll get an orange one,
197,might-possible-could,orange,might-possible-probably,other,probably-might-possible,10,1,something else,
197,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,25,0,You'll probably get an orange one,
197,might-possible-could,orange,might-possible-probably,might,probably-might-possible,25,0,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,25,0,It's possible that you'll get an orange one,
197,might-possible-could,orange,might-possible-probably,other,probably-might-possible,25,1,something else,
197,might-possible-could,blue,might-possible-probably,might,might-possible-probably,50,0.5,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,50,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,50,0,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,other,might-possible-probably,50,0.5,something else,
197,might-possible-could,orange,might-possible-probably,might,might-possible-probably,60,0.5,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,60,0,It's possible that you'll get an orange one,
197,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,60,0,You'll probably get an orange one,
197,might-possible-could,orange,might-possible-probably,other,might-possible-probably,60,0.5,something else,
197,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,4,0,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,might,probably-might-possible,4,0,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,4,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,other,probably-might-possible,4,1,something else,
197,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,7,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,7,0,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,might,possible-probably-might,7,0,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,other,possible-probably-might,7,1,something else,
197,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,7,0,It's possible that you'll get an orange one,
197,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,7,0,You'll probably get an orange one,
197,might-possible-could,orange,might-possible-probably,might,possible-probably-might,7,0,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,other,possible-probably-might,7,1,something else,
197,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,25,0,It's possible that you'll get a blue one,
197,might-possible-could,blue,might-possible-probably,might,possible-might-probably,25,0,You might get a blue one,
197,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,25,0,You'll probably get a blue one,
197,might-possible-could,blue,might-possible-probably,other,possible-might-probably,25,1,something else,
197,might-possible-could,orange,might-possible-probably,might,might-possible-probably,94,0,You might get an orange one,
197,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,94,0,It's possible that you'll get an orange one,
